Training with hyperparameters: p_pddm=32, r_mid_point_mini=0.32
Training data: /Users/zhizhonglin/Desktop/causal_inference/deepLearning/WTEDVAE/ACIC/ACIC_1_100_setting_1_train.npz
Test data:     /Users/zhizhonglin/Desktop/causal_inference/deepLearning/WTEDVAE/ACIC/ACIC_1_100_setting_1_test.npz
Loaded data with shape [3601,82]
Defining graph...

Training on experiment 1/100...
0	Obj: 5562.479,	F: 6.563,	Cf: 7.151,	PDDM: 1.7e+02,	mid_p: 0.063,	Val: 6.712,	ValObj: 5490.02
1300	Obj: 256.728,	F: 2.511,	Cf: 3.477,	PDDM: 7.9,	mid_p: 0.00038,	Val: 2.576,	ValObj: 238.62
1400	Obj: 86.543,	F: 2.772,	Cf: 3.213,	PDDM: 2.5,	mid_p: 0.00043,	Val: 2.803,	ValObj: 74.61
1500	Obj: 118.417,	F: 2.662,	Cf: 2.693,	PDDM: 3.5,	mid_p: 0.00046,	Val: 2.689,	ValObj: 102.98
1600	Obj: 154.296,	F: 2.549,	Cf: 2.864,	PDDM: 4.7,	mid_p: 0.00052,	Val: 2.646,	ValObj: 141.81
1700	Obj: 199.305,	F: 2.899,	Cf: 2.786,	PDDM: 6.1,	mid_p: 0.00054,	Val: 2.931,	ValObj: 179.55
1800	Obj: 432.436,	F: 2.528,	Cf: 2.652,	PDDM: 13,	mid_p: 0.00062,	Val: 2.618,	ValObj: 410.32
1900	Obj: 110.166,	F: 2.510,	Cf: 2.596,	PDDM: 3.3,	mid_p: 0.0006,	Val: 2.587,	ValObj: 101.98
1999	Obj: 456.942,	F: 2.529,	Cf: 2.684,	PDDM: 14,	mid_p: 0.0006,	Val: 2.630,	ValObj: 432.79
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 2/100...
0	Obj: 7839.095,	F: 5.545,	Cf: 5.938,	PDDM: 2.5e+02,	mid_p: 0.0081,	Val: 5.768,	ValObj: 7810.29
100	Obj: 464.290,	F: 5.346,	Cf: 5.390,	PDDM: 14,	mid_p: 0.002,	Val: 5.577,	ValObj: 460.61
200	Obj: 312.225,	F: 5.318,	Cf: 5.343,	PDDM: 9.1,	mid_p: 0.0018,	Val: 5.552,	ValObj: 310.66
300	Obj: 625.694,	F: 5.320,	Cf: 5.338,	PDDM: 19,	mid_p: 0.0018,	Val: 5.563,	ValObj: 621.05
400	Obj: 280.153,	F: 5.329,	Cf: 5.353,	PDDM: 8,	mid_p: 0.0018,	Val: 5.571,	ValObj: 278.59
500	Obj: 281.700,	F: 5.303,	Cf: 5.323,	PDDM: 8.1,	mid_p: 0.0018,	Val: 5.543,	ValObj: 279.77
600	Obj: 396.208,	F: 5.302,	Cf: 5.326,	PDDM: 12,	mid_p: 0.0022,	Val: 5.541,	ValObj: 392.58
700	Obj: 197.397,	F: 5.272,	Cf: 5.330,	PDDM: 5.4,	mid_p: 0.0022,	Val: 5.509,	ValObj: 197.47
800	Obj: 508.718,	F: 5.258,	Cf: 5.289,	PDDM: 15,	mid_p: 0.0023,	Val: 5.511,	ValObj: 505.52
900	Obj: 311.871,	F: 5.086,	Cf: 5.195,	PDDM: 9.1,	mid_p: 0.0024,	Val: 5.335,	ValObj: 311.11
1000	Obj: 248.518,	F: 4.448,	Cf: 4.768,	PDDM: 7.2,	mid_p: 0.0024,	Val: 4.652,	ValObj: 246.21
1100	Obj: 259.506,	F: 3.872,	Cf: 3.918,	PDDM: 7.8,	mid_p: 0.0026,	Val: 4.061,	ValObj: 256.82
1200	Obj: 57.085,	F: 3.524,	Cf: 3.492,	PDDM: 1.5,	mid_p: 0.0028,	Val: 3.676,	ValObj: 57.38
1300	Obj: 379.036,	F: 3.278,	Cf: 3.372,	PDDM: 12,	mid_p: 0.0031,	Val: 3.422,	ValObj: 374.80
1400	Obj: 19.653,	F: 3.105,	Cf: 3.068,	PDDM: 0.35,	mid_p: 0.0032,	Val: 3.225,	ValObj: 20.29
1500	Obj: 350.492,	F: 2.996,	Cf: 2.959,	PDDM: 11,	mid_p: 0.0014,	Val: 3.115,	ValObj: 345.71
1600	Obj: 364.591,	F: 2.890,	Cf: 2.850,	PDDM: 11,	mid_p: 0.0015,	Val: 2.991,	ValObj: 360.80
1700	Obj: 259.032,	F: 2.907,	Cf: 2.827,	PDDM: 8,	mid_p: 0.0015,	Val: 3.014,	ValObj: 256.20
1800	Obj: 267.657,	F: 2.636,	Cf: 2.602,	PDDM: 8.3,	mid_p: 0.0015,	Val: 2.729,	ValObj: 265.25
1900	Obj: 158.157,	F: 2.524,	Cf: 2.458,	PDDM: 4.8,	mid_p: 0.0014,	Val: 2.637,	ValObj: 155.86
1999	Obj: 261.771,	F: 2.390,	Cf: 2.329,	PDDM: 8.1,	mid_p: 0.0014,	Val: 2.500,	ValObj: 257.42
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 3/100...
0	Obj: 8077.200,	F: 6.043,	Cf: 5.718,	PDDM: 2.5e+02,	mid_p: 0.0026,	Val: 6.173,	ValObj: 8009.33
100	Obj: 353.731,	F: 5.706,	Cf: 5.591,	PDDM: 10,	mid_p: 6.3e-05,	Val: 5.753,	ValObj: 351.04
200	Obj: 194.890,	F: 5.710,	Cf: 5.591,	PDDM: 5.3,	mid_p: 4e-05,	Val: 5.770,	ValObj: 186.10
300	Obj: 512.194,	F: 5.706,	Cf: 5.583,	PDDM: 15,	mid_p: 3.3e-05,	Val: 5.765,	ValObj: 498.27
400	Obj: 399.180,	F: 5.733,	Cf: 5.576,	PDDM: 12,	mid_p: 3.3e-05,	Val: 5.811,	ValObj: 390.96
500	Obj: 270.499,	F: 5.704,	Cf: 5.591,	PDDM: 7.7,	mid_p: 3.3e-05,	Val: 5.752,	ValObj: 261.55
600	Obj: 354.283,	F: 5.701,	Cf: 5.588,	PDDM: 10,	mid_p: 3.3e-05,	Val: 5.750,	ValObj: 349.41
700	Obj: 280.026,	F: 5.703,	Cf: 5.594,	PDDM: 8,	mid_p: 3.4e-05,	Val: 5.746,	ValObj: 272.23
800	Obj: 286.180,	F: 5.699,	Cf: 5.589,	PDDM: 8.2,	mid_p: 3.4e-05,	Val: 5.746,	ValObj: 281.24
900	Obj: 522.114,	F: 5.699,	Cf: 5.594,	PDDM: 16,	mid_p: 3.5e-05,	Val: 5.743,	ValObj: 510.77
1000	Obj: 451.267,	F: 5.685,	Cf: 5.583,	PDDM: 13,	mid_p: 3.7e-05,	Val: 5.743,	ValObj: 442.57
1100	Obj: 297.941,	F: 5.695,	Cf: 5.612,	PDDM: 8.5,	mid_p: 3.3e-05,	Val: 5.736,	ValObj: 293.33
1200	Obj: 311.557,	F: 5.625,	Cf: 5.548,	PDDM: 9,	mid_p: 3.2e-05,	Val: 5.726,	ValObj: 302.15
1300	Obj: 304.465,	F: 5.604,	Cf: 5.524,	PDDM: 8.8,	mid_p: 3.3e-05,	Val: 5.701,	ValObj: 299.61
1400	Obj: 196.915,	F: 5.571,	Cf: 5.526,	PDDM: 5.4,	mid_p: 3.5e-05,	Val: 5.709,	ValObj: 193.31
1500	Obj: 320.028,	F: 5.525,	Cf: 5.452,	PDDM: 9.3,	mid_p: 3.9e-05,	Val: 5.698,	ValObj: 313.27
1600	Obj: 206.463,	F: 5.520,	Cf: 5.423,	PDDM: 5.7,	mid_p: 4e-05,	Val: 5.711,	ValObj: 201.18
1700	Obj: 225.406,	F: 5.573,	Cf: 5.474,	PDDM: 6.3,	mid_p: 4.8e-05,	Val: 5.758,	ValObj: 218.77
1800	Obj: 332.958,	F: 5.551,	Cf: 5.411,	PDDM: 9.7,	mid_p: 5e-05,	Val: 5.779,	ValObj: 326.93
1900	Obj: 302.230,	F: 5.518,	Cf: 5.557,	PDDM: 8.7,	mid_p: 5.8e-05,	Val: 5.717,	ValObj: 295.36
1999	Obj: 257.730,	F: 5.388,	Cf: 5.292,	PDDM: 7.4,	mid_p: 5.9e-05,	Val: 5.631,	ValObj: 256.29
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 4/100...
0	Obj: 7974.964,	F: 5.993,	Cf: 5.653,	PDDM: 2.5e+02,	mid_p: 0.012,	Val: 6.025,	ValObj: 7977.93
100	Obj: 118.160,	F: 5.340,	Cf: 5.137,	PDDM: 2.9,	mid_p: 0.00025,	Val: 5.218,	ValObj: 113.30
200	Obj: 201.482,	F: 5.344,	Cf: 5.142,	PDDM: 5.6,	mid_p: 0.00018,	Val: 5.198,	ValObj: 204.84
300	Obj: 429.958,	F: 5.333,	Cf: 5.133,	PDDM: 13,	mid_p: 0.00018,	Val: 5.199,	ValObj: 434.89
400	Obj: 178.142,	F: 5.323,	Cf: 5.158,	PDDM: 4.8,	mid_p: 0.00016,	Val: 5.177,	ValObj: 180.63
500	Obj: 522.091,	F: 5.318,	Cf: 5.154,	PDDM: 16,	mid_p: 0.00016,	Val: 5.192,	ValObj: 528.33
600	Obj: 58.749,	F: 5.260,	Cf: 5.115,	PDDM: 1.1,	mid_p: 0.00017,	Val: 5.153,	ValObj: 59.94
700	Obj: 244.942,	F: 5.217,	Cf: 5.116,	PDDM: 7,	mid_p: 0.00015,	Val: 5.097,	ValObj: 248.49
800	Obj: 327.035,	F: 5.252,	Cf: 5.203,	PDDM: 9.5,	mid_p: 0.00015,	Val: 5.103,	ValObj: 330.61
900	Obj: 190.929,	F: 5.173,	Cf: 5.087,	PDDM: 5.3,	mid_p: 0.00015,	Val: 5.067,	ValObj: 194.11
1000	Obj: 399.247,	F: 5.155,	Cf: 5.079,	PDDM: 12,	mid_p: 0.00015,	Val: 5.054,	ValObj: 404.92
1100	Obj: 528.930,	F: 5.137,	Cf: 5.089,	PDDM: 16,	mid_p: 0.00015,	Val: 5.030,	ValObj: 534.85
1200	Obj: 550.432,	F: 5.136,	Cf: 5.052,	PDDM: 17,	mid_p: 0.00016,	Val: 5.051,	ValObj: 558.14
1300	Obj: 128.621,	F: 5.102,	Cf: 5.114,	PDDM: 3.3,	mid_p: 0.00016,	Val: 4.989,	ValObj: 130.46
1400	Obj: 273.120,	F: 5.092,	Cf: 5.100,	PDDM: 7.9,	mid_p: 0.00016,	Val: 5.001,	ValObj: 277.49
1500	Obj: 262.077,	F: 5.052,	Cf: 5.111,	PDDM: 7.5,	mid_p: 0.00016,	Val: 4.962,	ValObj: 266.45
1600	Obj: 179.450,	F: 5.005,	Cf: 5.025,	PDDM: 4.9,	mid_p: 0.00016,	Val: 4.944,	ValObj: 182.81
1700	Obj: 234.469,	F: 4.942,	Cf: 5.023,	PDDM: 6.7,	mid_p: 0.00016,	Val: 4.895,	ValObj: 237.94
1800	Obj: 451.507,	F: 4.672,	Cf: 4.906,	PDDM: 14,	mid_p: 0.00017,	Val: 4.717,	ValObj: 458.35
1900	Obj: 337.815,	F: 4.049,	Cf: 4.688,	PDDM: 10,	mid_p: 0.00019,	Val: 4.147,	ValObj: 343.85
1999	Obj: 239.539,	F: 3.664,	Cf: 4.095,	PDDM: 7.1,	mid_p: 0.0002,	Val: 3.772,	ValObj: 244.57
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 5/100...
0	Obj: 7902.864,	F: 5.046,	Cf: 4.963,	PDDM: 2.5e+02,	mid_p: 0.0079,	Val: 5.174,	ValObj: 7889.50
100	Obj: 581.100,	F: 4.600,	Cf: 4.840,	PDDM: 18,	mid_p: 8.4e-05,	Val: 4.757,	ValObj: 582.19
200	Obj: 299.961,	F: 4.597,	Cf: 4.710,	PDDM: 8.9,	mid_p: 8.1e-06,	Val: 4.747,	ValObj: 301.41
300	Obj: 447.844,	F: 4.596,	Cf: 4.710,	PDDM: 14,	mid_p: 8.1e-06,	Val: 4.746,	ValObj: 447.23
400	Obj: 274.501,	F: 4.612,	Cf: 4.739,	PDDM: 8.1,	mid_p: 5.2e-06,	Val: 4.753,	ValObj: 275.77
500	Obj: 350.083,	F: 4.597,	Cf: 4.727,	PDDM: 10,	mid_p: 5.2e-06,	Val: 4.742,	ValObj: 352.19
600	Obj: 406.459,	F: 4.591,	Cf: 4.750,	PDDM: 12,	mid_p: 5.3e-06,	Val: 4.744,	ValObj: 407.09
700	Obj: 283.288,	F: 4.589,	Cf: 4.744,	PDDM: 8.4,	mid_p: 5.3e-06,	Val: 4.739,	ValObj: 284.22
800	Obj: 356.285,	F: 4.589,	Cf: 4.738,	PDDM: 11,	mid_p: 5.3e-06,	Val: 4.738,	ValObj: 357.50
900	Obj: 214.647,	F: 4.597,	Cf: 4.758,	PDDM: 6.2,	mid_p: 5.3e-06,	Val: 4.743,	ValObj: 217.28
1000	Obj: 471.162,	F: 4.589,	Cf: 4.763,	PDDM: 14,	mid_p: 5.4e-06,	Val: 4.740,	ValObj: 471.91
1100	Obj: 170.078,	F: 4.595,	Cf: 4.757,	PDDM: 4.8,	mid_p: 5.4e-06,	Val: 4.750,	ValObj: 171.88
1200	Obj: 302.047,	F: 4.591,	Cf: 4.735,	PDDM: 9,	mid_p: 5.5e-06,	Val: 4.738,	ValObj: 303.77
1300	Obj: 139.743,	F: 4.590,	Cf: 4.758,	PDDM: 3.8,	mid_p: 5.6e-06,	Val: 4.738,	ValObj: 142.71
1400	Obj: 128.427,	F: 4.585,	Cf: 4.740,	PDDM: 3.5,	mid_p: 5.7e-06,	Val: 4.737,	ValObj: 129.75
1500	Obj: 347.709,	F: 4.588,	Cf: 4.751,	PDDM: 10,	mid_p: 5.9e-06,	Val: 4.735,	ValObj: 348.31
1600	Obj: 234.131,	F: 4.581,	Cf: 4.711,	PDDM: 6.8,	mid_p: 6.1e-06,	Val: 4.730,	ValObj: 235.64
1700	Obj: 283.380,	F: 4.575,	Cf: 4.730,	PDDM: 8.4,	mid_p: 6.4e-06,	Val: 4.726,	ValObj: 285.30
1800	Obj: 391.877,	F: 4.564,	Cf: 4.721,	PDDM: 12,	mid_p: 6.8e-06,	Val: 4.718,	ValObj: 393.32
1900	Obj: 188.837,	F: 4.570,	Cf: 4.665,	PDDM: 5.4,	mid_p: 7.8e-06,	Val: 4.725,	ValObj: 190.27
1999	Obj: 198.475,	F: 4.542,	Cf: 4.736,	PDDM: 5.7,	mid_p: 8.7e-06,	Val: 4.691,	ValObj: 199.86
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 6/100...
0	Obj: 7689.383,	F: 6.268,	Cf: 6.520,	PDDM: 2.4e+02,	mid_p: 0.00038,	Val: 6.235,	ValObj: 7626.46
100	Obj: 188.218,	F: 5.601,	Cf: 5.782,	PDDM: 5,	mid_p: 0.00013,	Val: 5.575,	ValObj: 179.05
200	Obj: 168.718,	F: 5.591,	Cf: 5.753,	PDDM: 4.4,	mid_p: 0.00014,	Val: 5.545,	ValObj: 159.12
300	Obj: 492.924,	F: 5.598,	Cf: 5.797,	PDDM: 15,	mid_p: 2.8e-05,	Val: 5.523,	ValObj: 476.24
400	Obj: 432.137,	F: 5.591,	Cf: 5.856,	PDDM: 13,	mid_p: 2.8e-05,	Val: 5.536,	ValObj: 416.48
500	Obj: 177.841,	F: 5.596,	Cf: 5.754,	PDDM: 4.7,	mid_p: 2.8e-05,	Val: 5.565,	ValObj: 173.40
600	Obj: 178.491,	F: 5.593,	Cf: 5.695,	PDDM: 4.7,	mid_p: 2.7e-05,	Val: 5.536,	ValObj: 168.87
700	Obj: 391.581,	F: 5.520,	Cf: 5.692,	PDDM: 11,	mid_p: 2.7e-05,	Val: 5.469,	ValObj: 379.78
800	Obj: 1129.313,	F: 5.256,	Cf: 5.663,	PDDM: 35,	mid_p: 3e-05,	Val: 5.282,	ValObj: 1107.03
900	Obj: 97.945,	F: 4.933,	Cf: 5.447,	PDDM: 2.3,	mid_p: 4.6e-05,	Val: 4.931,	ValObj: 93.29
1000	Obj: 376.317,	F: 4.779,	Cf: 5.416,	PDDM: 11,	mid_p: 0.00023,	Val: 4.999,	ValObj: 364.19
1100	Obj: 214.170,	F: 3.275,	Cf: 3.712,	PDDM: 6.5,	mid_p: 0.00054,	Val: 3.423,	ValObj: 203.62
1200	Obj: 269.199,	F: 2.922,	Cf: 3.357,	PDDM: 8.3,	mid_p: 0.00084,	Val: 3.035,	ValObj: 259.63
1300	Obj: 152.433,	F: 2.833,	Cf: 3.145,	PDDM: 4.6,	mid_p: 0.0011,	Val: 2.877,	ValObj: 143.63
1400	Obj: 347.161,	F: 2.701,	Cf: 3.114,	PDDM: 11,	mid_p: 0.0013,	Val: 2.777,	ValObj: 333.20
1500	Obj: 153.760,	F: 3.296,	Cf: 4.044,	PDDM: 4.5,	mid_p: 0.00088,	Val: 3.483,	ValObj: 146.25
1600	Obj: 482.548,	F: 2.626,	Cf: 3.057,	PDDM: 15,	mid_p: 0.00097,	Val: 2.727,	ValObj: 465.87
1700	Obj: 277.974,	F: 2.502,	Cf: 2.899,	PDDM: 8.6,	mid_p: 0.0011,	Val: 2.615,	ValObj: 265.32
1800	Obj: 403.527,	F: 2.429,	Cf: 2.846,	PDDM: 13,	mid_p: 0.0015,	Val: 2.532,	ValObj: 397.08
1900	Obj: 99.644,	F: 2.407,	Cf: 3.001,	PDDM: 3,	mid_p: 0.0016,	Val: 2.532,	ValObj: 94.46
1999	Obj: 249.928,	F: 2.331,	Cf: 2.793,	PDDM: 7.7,	mid_p: 0.0017,	Val: 2.451,	ValObj: 241.71
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 7/100...
0	Obj: 7778.020,	F: 6.038,	Cf: 5.741,	PDDM: 2.4e+02,	mid_p: 0.041,	Val: 6.033,	ValObj: 7778.98
100	Obj: 165.341,	F: 5.244,	Cf: 6.359,	PDDM: 4.5,	mid_p: 0.00071,	Val: 5.187,	ValObj: 167.43
200	Obj: 265.463,	F: 5.282,	Cf: 5.871,	PDDM: 7.6,	mid_p: 0.00071,	Val: 5.233,	ValObj: 267.04
300	Obj: 359.008,	F: 5.242,	Cf: 6.475,	PDDM: 11,	mid_p: 0.00068,	Val: 5.183,	ValObj: 359.65
400	Obj: 405.535,	F: 5.257,	Cf: 6.237,	PDDM: 12,	mid_p: 0.00068,	Val: 5.197,	ValObj: 408.81
500	Obj: 274.198,	F: 5.220,	Cf: 6.558,	PDDM: 7.9,	mid_p: 0.00073,	Val: 5.168,	ValObj: 276.21
600	Obj: 694.382,	F: 5.271,	Cf: 6.396,	PDDM: 21,	mid_p: 0.00082,	Val: 5.234,	ValObj: 700.19
700	Obj: 611.445,	F: 4.466,	Cf: 6.146,	PDDM: 19,	mid_p: 0.0011,	Val: 4.546,	ValObj: 617.35
800	Obj: 237.451,	F: 4.162,	Cf: 6.021,	PDDM: 7,	mid_p: 0.001,	Val: 4.282,	ValObj: 240.83
900	Obj: 134.513,	F: 3.869,	Cf: 5.989,	PDDM: 3.7,	mid_p: 0.00061,	Val: 3.975,	ValObj: 136.87
1000	Obj: 338.390,	F: 3.651,	Cf: 5.905,	PDDM: 10,	mid_p: 0.00053,	Val: 3.594,	ValObj: 341.83
1100	Obj: 306.198,	F: 3.448,	Cf: 6.065,	PDDM: 9.2,	mid_p: 0.0005,	Val: 3.414,	ValObj: 307.53
1200	Obj: 622.796,	F: 3.350,	Cf: 5.985,	PDDM: 19,	mid_p: 0.00051,	Val: 3.351,	ValObj: 628.70
1300	Obj: 1071.228,	F: 4.375,	Cf: 6.161,	PDDM: 33,	mid_p: 0.00054,	Val: 4.152,	ValObj: 1077.61
1400	Obj: 480.977,	F: 3.832,	Cf: 6.107,	PDDM: 15,	mid_p: 0.00034,	Val: 3.687,	ValObj: 484.83
1500	Obj: 454.396,	F: 3.380,	Cf: 5.851,	PDDM: 14,	mid_p: 0.0003,	Val: 3.412,	ValObj: 458.24
1600	Obj: 301.897,	F: 3.344,	Cf: 6.101,	PDDM: 9.1,	mid_p: 0.0003,	Val: 3.336,	ValObj: 304.71
1700	Obj: 549.159,	F: 3.410,	Cf: 5.783,	PDDM: 17,	mid_p: 0.00029,	Val: 3.521,	ValObj: 552.92
1800	Obj: 484.273,	F: 3.102,	Cf: 4.531,	PDDM: 15,	mid_p: 0.0003,	Val: 3.160,	ValObj: 489.57
1900	Obj: 480.085,	F: 2.959,	Cf: 3.935,	PDDM: 15,	mid_p: 0.00028,	Val: 3.060,	ValObj: 485.47
1999	Obj: 362.959,	F: 3.023,	Cf: 4.315,	PDDM: 11,	mid_p: 0.0003,	Val: 3.283,	ValObj: 369.04
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 8/100...
0	Obj: 7918.182,	F: 5.765,	Cf: 5.708,	PDDM: 2.5e+02,	mid_p: 0.0013,	Val: 5.791,	ValObj: 7864.01
100	Obj: 292.509,	F: 5.269,	Cf: 5.692,	PDDM: 8.5,	mid_p: 0.00043,	Val: 5.185,	ValObj: 286.67
200	Obj: 315.888,	F: 5.264,	Cf: 5.560,	PDDM: 9.2,	mid_p: 1.3e-05,	Val: 5.210,	ValObj: 314.33
300	Obj: 445.417,	F: 5.262,	Cf: 5.544,	PDDM: 13,	mid_p: 1.2e-05,	Val: 5.206,	ValObj: 444.70
400	Obj: 454.356,	F: 5.257,	Cf: 5.520,	PDDM: 14,	mid_p: 1.3e-05,	Val: 5.198,	ValObj: 453.46
500	Obj: 256.194,	F: 5.276,	Cf: 5.648,	PDDM: 7.3,	mid_p: 1.1e-05,	Val: 5.227,	ValObj: 256.54
600	Obj: 179.418,	F: 5.245,	Cf: 5.473,	PDDM: 4.9,	mid_p: 1.1e-05,	Val: 5.221,	ValObj: 179.54
700	Obj: 248.007,	F: 5.176,	Cf: 5.489,	PDDM: 7.1,	mid_p: 1.2e-05,	Val: 5.141,	ValObj: 248.66
800	Obj: 170.259,	F: 4.915,	Cf: 5.347,	PDDM: 4.7,	mid_p: 1.2e-05,	Val: 4.777,	ValObj: 169.19
900	Obj: 345.206,	F: 4.534,	Cf: 5.288,	PDDM: 10,	mid_p: 1.5e-05,	Val: 4.374,	ValObj: 343.81
1000	Obj: 182.735,	F: 4.300,	Cf: 4.353,	PDDM: 5.3,	mid_p: 1.7e-05,	Val: 4.132,	ValObj: 185.38
1100	Obj: 227.495,	F: 3.893,	Cf: 4.081,	PDDM: 6.8,	mid_p: 2.1e-05,	Val: 3.731,	ValObj: 226.96
1200	Obj: 141.281,	F: 4.344,	Cf: 4.726,	PDDM: 4,	mid_p: 2.4e-05,	Val: 4.179,	ValObj: 136.07
1300	Obj: 401.237,	F: 3.664,	Cf: 3.661,	PDDM: 12,	mid_p: 2.7e-05,	Val: 3.504,	ValObj: 400.64
1400	Obj: 495.668,	F: 3.596,	Cf: 3.475,	PDDM: 15,	mid_p: 2.7e-05,	Val: 3.466,	ValObj: 491.04
1500	Obj: 161.348,	F: 3.632,	Cf: 3.661,	PDDM: 4.8,	mid_p: 3.1e-05,	Val: 3.486,	ValObj: 161.56
1600	Obj: 141.982,	F: 3.564,	Cf: 3.425,	PDDM: 4.2,	mid_p: 2.9e-05,	Val: 3.459,	ValObj: 144.24
1700	Obj: 51.531,	F: 3.457,	Cf: 3.317,	PDDM: 1.3,	mid_p: 3.6e-05,	Val: 3.348,	ValObj: 51.32
1800	Obj: 140.105,	F: 3.709,	Cf: 3.954,	PDDM: 4.1,	mid_p: 4.3e-05,	Val: 3.601,	ValObj: 138.71
1900	Obj: 531.629,	F: 3.475,	Cf: 3.245,	PDDM: 17,	mid_p: 4.8e-05,	Val: 3.361,	ValObj: 529.69
1999	Obj: 163.221,	F: 3.422,	Cf: 3.157,	PDDM: 4.9,	mid_p: 5.9e-05,	Val: 3.325,	ValObj: 161.87
Saving result to results/ihdpresults_20211204_193701-629930/...

Training on experiment 9/100...
0	Obj: 7751.512,	F: 7.395,	Cf: 8.430,	PDDM: 2.4e+02,	mid_p: 0.012,	Val: 7.485,	ValObj: 7682.80
100	Obj: 276.252,	F: 5.503,	Cf: 5.799,	PDDM: 7.9,	mid_p: 0.00022,	Val: 5.515,	ValObj: 269.15
200	Obj: 182.645,	F: 5.494,	Cf: 5.650,	PDDM: 4.9,	mid_p: 6e-05,	Val: 5.513,	ValObj: 178.36
300	Obj: 150.218,	F: 5.498,	Cf: 5.595,	PDDM: 3.9,	mid_p: 8.6e-05,	Val: 5.525,	ValObj: 145.27
400	Obj: 289.764,	F: 5.480,	Cf: 5.576,	PDDM: 8.3,	mid_p: 9.3e-05,	Val: 5.509,	ValObj: 281.54
500	Obj: 394.101,	F: 5.395,	Cf: 5.577,	PDDM: 12,	mid_p: 9.8e-05,	Val: 5.414,	ValObj: 387.50
600	Obj: 50.330,	F: 5.346,	Cf: 5.575,	PDDM: 0.78,	mid_p: 0.0001,	Val: 5.358,	ValObj: 51.69
700	Obj: 143.300,	F: 5.287,	Cf: 5.579,	PDDM: 3.7,	mid_p: 7.8e-05,	Val: 5.285,	ValObj: 141.11
800	Obj: 60.452,	F: 5.225,	Cf: 5.422,	PDDM: 1.1,	mid_p: 3.8e-05,	Val: 5.239,	ValObj: 58.35
900	Obj: 332.416,	F: 5.070,	Cf: 5.312,	PDDM: 9.8,	mid_p: 0.00012,	Val: 5.093,	ValObj: 330.33
1000	Obj: 301.524,	F: 4.173,	Cf: 4.468,	PDDM: 9.1,	mid_p: 0.0011,	Val: 4.210,	ValObj: 294.63
1100	Obj: 195.644,	F: 4.055,	Cf: 4.350,	PDDM: 5.7,	mid_p: 0.00065,	Val: 4.087,	ValObj: 193.98
1200	Obj: 247.075,	F: 3.884,	Cf: 3.828,	PDDM: 7.4,	mid_p: 0.00065,	Val: 3.949,	ValObj: 241.79
